zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
33329566,FOR_SALE,House for sale,,339900,1080,315,,,,1559.448,sqft,3,2,"5007 Bridge Ave, Cleveland, OH 44102",5007 Bridge Ave,Cleveland,OH,44102,41.48047,-81.72161,Howard Hanna,FALSE,,,https://photos.zillowstatic.com/fp/22537beeb52b2b8701c01ce8539eb760-p_e.jpg,https://www.zillow.com/homedetails/5007-Bridge-Ave-Cleveland-OH-44102/33329566_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
2129891450,FOR_SALE,Townhouse for sale,,430000,2545,169,,,,2744.28,sqft,2,3,"3027 Circle Ct, Cleveland, OH 44113",3027 Circle Ct,Cleveland,OH,44113,41.486504,-81.7096,Howard Hanna,FALSE,,,https://photos.zillowstatic.com/fp/482fc10e3fad2abe4901bc41c0751703-p_e.jpg,https://www.zillow.com/homedetails/3027-Circle-Ct-Cleveland-OH-44113/2129891450_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33374885,FOR_SALE,House for sale,,199000,1774,112,,,,5671.512,sqft,3,2,"3630 W Park Rd, Cleveland, OH 44111",3630 W Park Rd,Cleveland,OH,44111,41.454636,-81.80909,"Red 1 Realty, LLC",FALSE,,,https://photos.zillowstatic.com/fp/c3ba6a94600c1a81c180008833f197cd-p_e.jpg,https://www.zillow.com/homedetails/3630-W-Park-Rd-Cleveland-OH-44111/33374885_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33331026,FOR_SALE,House for sale,,364888,1452,251,,,,3484.8,sqft,3,3,"717 Literary Rd, Cleveland, OH 44113",717 Literary Rd,Cleveland,OH,44113,41.481964,-81.68568,Russell Real Estate Services,FALSE,,,https://photos.zillowstatic.com/fp/e4ff9d83d4dfe0769c78e6649a040c1d-p_e.jpg,https://www.zillow.com/homedetails/717-Literary-Rd-Cleveland-OH-44113/33331026_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
134101410,FOR_SALE,Condo for sale,,179000,1291,139,,,,5.4687,acres,2,3,"4177 River Ridge Dr #4177, Cleveland, OH 44109",4177 River Ridge Dr #4177,Cleveland,OH,44109,41.440834,-81.681854,Berkshire Hathaway HomeServices Professional Realty,FALSE,,,https://photos.zillowstatic.com/fp/489a47aa843cdc5a8d6b1e2a1a419e8b-p_e.jpg,https://www.zillow.com/homedetails/4177-River-Ridge-Dr-4177-Cleveland-OH-44109/134101410_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33376654,FOR_SALE,House for sale,,145000,1092,133,,,,6229.08,sqft,3,1,"4351 W 187th St, Cleveland, OH 44135",4351 W 187th St,Cleveland,OH,44135,41.436626,-81.8292,Century 21 Homestar,FALSE,,,https://photos.zillowstatic.com/fp/da4a83eabc9dabab054f43acd4284deb-p_e.jpg,https://www.zillow.com/homedetails/4351-W-187th-St-Cleveland-OH-44135/33376654_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
2133795372,FOR_SALE,Multi-family home for sale,,99000,4000,25,,,,5510.34,sqft,8,4,"513 E 117th St, Cleveland, OH 44108",513 E 117th St,Cleveland,OH,44108,41.54328,-81.60356,RE/MAX Haven Realty,FALSE,,,https://photos.zillowstatic.com/fp/ad81dded70622004de1a672aad84e480-p_e.jpg,https://www.zillow.com/homedetails/513-E-117th-St-Cleveland-OH-44108/2133795372_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33356397,FOR_SALE,House for sale,,150000,2172,69,,,,4586.868,sqft,5,2,"3249 W 88th St, Cleveland, OH 44102",3249 W 88th St,Cleveland,OH,44102,41.465385,-81.74447,Key Realty,FALSE,,,https://photos.zillowstatic.com/fp/e5513011a96158d94f81e66fd4e42502-p_e.jpg,https://www.zillow.com/homedetails/3249-W-88th-St-Cleveland-OH-44102/33356397_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33376752,FOR_SALE,House for sale,,210000,1590,132,,,,6499.152,sqft,3,2,"4433 W 185th St, Cleveland, OH 44135",4433 W 185th St,Cleveland,OH,44135,41.43469,-81.82818,Berkshire Hathaway HomeServices Lucien Realty,FALSE,,,https://photos.zillowstatic.com/fp/bb38b10fcaec584896598bc226c16236-p_e.jpg,https://www.zillow.com/homedetails/4433-W-185th-St-Cleveland-OH-44135/33376752_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33325964,FOR_SALE,Auction,,,1810,0,111200,61,1440,3049.2,sqft,2,2,"1366 W 87th St, Cleveland, OH 44102",1366 W 87th St,Cleveland,OH,44102,41.481358,-81.74449,,FALSE,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.48135757446289,-81.74449157714844&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xvkBjTF_BC2yyoC9ep24BgZTeOU=",https://www.zillow.com/homedetails/1366-W-87th-St-Cleveland-OH-44102/33325964_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33395573,FOR_SALE,House for sale,,75000,1633,46,,,,4800.312,sqft,4,1,"13702 Rugby Rd, Cleveland, OH 44110",13702 Rugby Rd,Cleveland,OH,44110,41.550213,-81.5877,"EXP Realty, LLC.",FALSE,,,https://photos.zillowstatic.com/fp/7fdec7bbc04f0e677d98d8830cf436c2-p_e.jpg,https://www.zillow.com/homedetails/13702-Rugby-Rd-Cleveland-OH-44110/33395573_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
33435358,FOR_SALE,House for sale,,65000,1597,41,,,,5362.236,sqft,3,1,"4067 E 123rd St, Cleveland, OH 44105",4067 E 123rd St,Cleveland,OH,44105,41.448387,-81.596405,Key Realty,FALSE,,,https://photos.zillowstatic.com/fp/81c6bb0c280d557dd8305962bbc3ad3d-p_e.jpg,https://www.zillow.com/homedetails/4067-E-123rd-St-Cleveland-OH-44105/33435358_zpid/,https://www.zillow.com/cleveland-oh/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A41.69788110305828%2C%22south%22%3A41.29673821792108%2C%22east%22%3A-81.37627015625%2C%22west%22%3A-82.03544984375%7D%2C%22mapZoom%22%3A11%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3Anull%7D%2C%22mp%22%3A%7B%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24115%2C%22regionType%22%3A6%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Cleveland%20OH%22%7D
